,year,month,day,hour,Temperature,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,Wind_Direction,Conditions,WindDirDegrees,Account,kWh,Date,DayofWeek,Weekday,Peakhour
6645,2014,7,14,9,80.1,70,71,29.9,10,9.2,WSW,Scattered Clouds,250,26908650026,443.729984,7/14/2014,1,1,1
6646,2014,7,15,0,73,71.1,93,29.86,10,9.2,South,Overcast,180,26908650026,111.799998,7/15/2014,2,1,0
6647,2014,7,15,1,72,70,93,29.83,10,6.9,South,Light Rain,190,26908650026,112.699998,7/15/2014,2,1,0
6648,2014,7,15,10,78.1,73,84,29.8,10,10.4,South,Mostly Cloudy,190,26908650026,476.84999,7/15/2014,2,1,1
6649,2014,7,15,11,80.1,73,79,29.8,10,11.5,South,Mostly Cloudy,190,26908650026,465.669995,7/15/2014,2,1,1
6650,2014,7,15,12,82,73,74,29.78,10,15,South,Mostly Cloudy,190,26908650026,456.379993,7/15/2014,2,1,1
6651,2014,7,15,13,84,73,69,29.78,10,17.3,SSW,Mostly Cloudy,200,26908650026,446.849985,7/15/2014,2,1,1
6652,2014,7,15,14,82.9,73,72,29.77,10,13.8,South,Mostly Cloudy,190,26908650026,446.56,7/15/2014,2,1,1
6653,2014,7,15,15,82.9,73.9,74,29.75,9,15,South,Mostly Cloudy,180,26908650026,413.849995,7/15/2014,2,1,1
6654,2014,7,15,16,80.1,73,79,29.75,9,16.1,South,Overcast,190,26908650026,427.319988,7/15/2014,2,1,1
6655,2014,7,15,17,79,72,79,29.78,7,10.4,South,Overcast,190,26908650026,352.789993,7/15/2014,2,1,1
6656,2014,7,15,18,78.1,72,81,29.78,7,11.5,South,Overcast,190,26908650026,287.459991,7/15/2014,2,1,1
6657,2014,7,15,19,77,72,84,29.79,7,13.8,South,Overcast,190,26908650026,296.399995,7/15/2014,2,1,1
6658,2014,7,15,2,71.1,70,96,29.82,10,5.8,South,Overcast,190,26908650026,112.909995,7/15/2014,2,1,0
6659,2014,7,15,20,75,72,90,29.79,10,11.5,South,Mostly Cloudy,180,26908650026,284.979996,7/15/2014,2,1,0
6660,2014,7,15,21,75,72,90,29.8,10,13.8,South,Overcast,190,26908650026,149.989998,7/15/2014,2,1,0
6661,2014,7,15,22,73.9,72,93,29.79,7,12.7,SSW,Overcast,200,26908650026,127.039997,7/15/2014,2,1,0
6662,2014,7,15,23,75.9,73,91,29.79,7,10.4,SSW,Light Rain,210,26908650026,122.44,7/15/2014,2,1,0
6663,2014,7,15,3,72,70,93,29.82,10,6.9,South,Overcast,190,26908650026,113.259995,7/15/2014,2,1,0
6664,2014,7,15,4,73,71.1,93,29.81,9,10.4,SSW,Overcast,200,26908650026,162.479996,7/15/2014,2,1,0
6665,2014,7,15,5,73,71.1,93,29.81,5,8.1,SSW,Overcast,200,26908650026,157.319997,7/15/2014,2,1,0
6666,2014,7,15,6,73,71.1,93,29.81,1,3.5,South,Overcast,190,26908650026,315.829991,7/15/2014,2,1,0
6667,2014,7,15,7,73.9,73,97,29.81,6,5.8,South,Overcast,190,26908650026,379.189988,7/15/2014,2,1,1
6668,2014,7,15,9,75,72,90,29.8,8,9.2,South,Overcast,190,26908650026,429.099995,7/15/2014,2,1,1
6669,2014,7,16,0,72,70,93,29.79,9,9.2,SSE,Overcast,160,26908650026,122.189997,7/16/2014,3,1,0
6670,2014,7,16,1,72,70,93,29.78,9,8.1,South,Overcast,180,26908650026,122.559995,7/16/2014,3,1,0
6671,2014,7,16,10,70,69.1,97,29.79,4,6.9,South,Rain,180,26908650026,470.589991,7/16/2014,3,1,1
6672,2014,7,16,11,73,71.1,93,29.77,10,8.1,SSW,Light Rain,210,26908650026,470.369994,7/16/2014,3,1,1
6673,2014,7,16,12,73,70,90,29.79,10,5.8,South,Light Rain,190,26908650026,460.249988,7/16/2014,3,1,1
6674,2014,7,16,13,73,71.1,93,29.78,6,12.7,SSE,Light Rain,160,26908650026,444.349982,7/16/2014,3,1,1
6675,2014,7,16,14,75,72,90,29.77,8,9.2,South,Light Rain,190,26908650026,432.38999,7/16/2014,3,1,1
6676,2014,7,16,15,75,72,90,29.77,4,6.9,SW,Light Rain,230,26908650026,404.149998,7/16/2014,3,1,1
6677,2014,7,16,16,73,71.1,93,29.78,3,5.8,SSW,Light Rain,210,26908650026,441.339992,7/16/2014,3,1,1
6678,2014,7,16,17,73,71.1,93,29.78,6,6.9,SSW,Light Rain,200,26908650026,366.119993,7/16/2014,3,1,1
6679,2014,7,16,18,73.9,71.1,91,29.79,8,6.9,SSW,Overcast,210,26908650026,280.519991,7/16/2014,3,1,1
6680,2014,7,16,19,73,71.1,93,29.8,7,5.8,South,Overcast,190,26908650026,255.939995,7/16/2014,3,1,1
6681,2014,7,16,2,73,70,90,29.77,10,6.9,South,Overcast,190,26908650026,122.289997,7/16/2014,3,1,0
6682,2014,7,16,20,73.9,68,82,29.81,10,5.8,WSW,Mostly Cloudy,240,26908650026,249.459996,7/16/2014,3,1,0
6683,2014,7,16,21,73,71.1,93,29.83,8,4.6,WSW,Mostly Cloudy,240,26908650026,146.849995,7/16/2014,3,1,0
6684,2014,7,16,22,73.9,68,82,29.83,10,8.1,WSW,Mostly Cloudy,240,26908650026,123.949996,7/16/2014,3,1,0
6685,2014,7,16,23,73,63,71,29.85,10,9.2,West,Mostly Cloudy,280,26908650026,114.089998,7/16/2014,3,1,0
6686,2014,7,16,3,73,70,90,29.76,9,6.9,SSW,Overcast,200,26908650026,122.589998,7/16/2014,3,1,0
6687,2014,7,16,4,73.9,71.1,91,29.77,9,8.1,South,Overcast,190,26908650026,144.639999,7/16/2014,3,1,0
6688,2014,7,16,5,73.9,70,87,29.78,7,9.2,South,Overcast,190,26908650026,146.209999,7/16/2014,3,1,0
6689,2014,7,16,6,72,69.1,91,29.78,10,9.2,South,Overcast,170,26908650026,313.569994,7/16/2014,3,1,0
6690,2014,7,16,7,75,70,84,29.77,10,9.2,South,Mostly Cloudy,190,26908650026,383.099993,7/16/2014,3,1,1
6691,2014,7,16,8,70,66,87,29.79,10,6.9,SE,Overcast,140,26908650026,403.359993,7/16/2014,3,1,1
6692,2014,7,16,9,70,69.1,97,29.79,0.5,12.7,SW,Heavy Thunderstorms and Rain,220,26908650026,415.919996,7/16/2014,3,1,1
6693,2014,7,17,0,72,62.1,71,29.85,10,9.2,WNW,Mostly Cloudy,290,26908650026,116.389998,7/17/2014,4,1,0
6694,2014,7,17,1,70,61,73,29.86,10,8.1,West,Clear,280,26908650026,118.549997,7/17/2014,4,1,0
6695,2014,7,17,10,75,57,53,29.94,10,4.6,North,Mostly Cloudy,360,26908650026,462.399993,7/17/2014,4,1,1
6696,2014,7,17,11,77,57,50,29.95,10,0,North,Mostly Cloudy,0,26908650026,450.729988,7/17/2014,4,1,1
6697,2014,7,17,12,73.9,59,59,29.95,10,8.1,SE,Mostly Cloudy,130,26908650026,425.329997,7/17/2014,4,1,1
6698,2014,7,17,13,75,57.9,55,29.94,10,9.2,ESE,Mostly Cloudy,120,26908650026,416.089993,7/17/2014,4,1,1
6699,2014,7,17,14,75.9,59,56,29.94,10,8.1,SE,Mostly Cloudy,130,26908650026,400.019992,7/17/2014,4,1,1
6700,2014,7,17,15,72,57,59,29.94,10,10.4,ESE,Mostly Cloudy,120,26908650026,357.18999,7/17/2014,4,1,1
6701,2014,7,17,16,70,59,68,29.95,10,9.2,SE,Mostly Cloudy,130,26908650026,356.199992,7/17/2014,4,1,1
6702,2014,7,17,17,79,55,44,29.95,10,6.9,Variable,Mostly Cloudy,0,26908650026,298.299994,7/17/2014,4,1,1
6703,2014,7,17,18,80.1,55,42,29.97,10,11.5,WNW,Mostly Cloudy,290,26908650026,276.009992,7/17/2014,4,1,1
6704,2014,7,17,19,78.1,54,43,29.99,10,10.4,West,Scattered Clouds,270,26908650026,261.799994,7/17/2014,4,1,1
6705,2014,7,17,2,69.1,59,70,29.86,10,9.2,WNW,Clear,300,26908650026,118.679999,7/17/2014,4,1,0
6706,2014,7,17,20,78.1,55.9,46,30.01,10,5.8,West,Mostly Cloudy,270,26908650026,195.859994,7/17/2014,4,1,0
6707,2014,7,17,21,73,55.9,55,30.04,10,8.1,SSW,Overcast,210,26908650026,138.109998,7/17/2014,4,1,0
6708,2014,7,17,22,73.9,55.9,53,30.05,10,6.9,West,Overcast,260,26908650026,122.93,7/17/2014,4,1,0
6709,2014,7,17,23,73,55,53,30.07,10,6.9,West,Mostly Cloudy,280,26908650026,115.269996,7/17/2014,4,1,0
6710,2014,7,17,3,68,59,73,29.87,10,6.9,WNW,Clear,300,26908650026,118.209997,7/17/2014,4,1,0
6711,2014,7,17,4,68,57.9,70,29.88,10,10.4,WNW,Clear,300,26908650026,118.759997,7/17/2014,4,1,0
6712,2014,7,17,5,68,57,68,29.89,10,10.4,NW,Mostly Cloudy,320,26908650026,120.289997,7/17/2014,4,1,0
6713,2014,7,17,6,68,57,68,29.91,10,10.4,NW,Overcast,320,26908650026,310.679994,7/17/2014,4,1,0
6714,2014,7,17,7,69.1,55.9,63,29.92,10,9.2,NW,Mostly Cloudy,310,26908650026,389.939992,7/17/2014,4,1,1
6715,2014,7,17,8,71.1,55.9,59,29.93,10,8.1,North,Mostly Cloudy,360,26908650026,454.179985,7/17/2014,4,1,1
6716,2014,7,17,9,72,57,59,29.94,10,8.1,NNW,Mostly Cloudy,330,26908650026,459.449994,7/17/2014,4,1,1
6717,2014,7,18,0,71.1,57,61,30.07,10,6.9,West,Scattered Clouds,280,26908650026,115.839998,7/18/2014,5,1,0
6718,2014,7,18,1,69.1,57,65,30.09,10,6.9,WNW,Scattered Clouds,290,26908650026,115.809996,7/18/2014,5,1,0
6719,2014,7,18,10,75.9,55.9,50,30.19,10,8.1,East,Scattered Clouds,90,26908650026,394.57999,7/18/2014,5,1,1
6720,2014,7,18,11,73,57,57,30.19,10,10.4,SE,Scattered Clouds,130,26908650026,408.829986,7/18/2014,5,1,1
6721,2014,7,18,12,73,55.9,55,30.19,10,12.7,ESE,Scattered Clouds,110,26908650026,408.019986,7/18/2014,5,1,1
6722,2014,7,18,13,75,53.1,46,30.18,10,10.4,East,Scattered Clouds,100,26908650026,398.439987,7/18/2014,5,1,1
6723,2014,7,18,14,73,54,51,30.18,10,12.7,ESE,Scattered Clouds,120,26908650026,407.489989,7/18/2014,5,1,1
6724,2014,7,18,15,73.9,54,50,30.17,10,11.5,ESE,Scattered Clouds,110,26908650026,366.129991,7/18/2014,5,1,1
6725,2014,7,18,16,73.9,55.9,53,30.17,10,10.4,East,Scattered Clouds,100,26908650026,367.359992,7/18/2014,5,1,1
6726,2014,7,18,17,72,55,55,30.18,10,10.4,ESE,Scattered Clouds,110,26908650026,313.149992,7/18/2014,5,1,1
6727,2014,7,18,18,68,55.9,65,30.2,10,6.9,SE,Scattered Clouds,130,26908650026,263.869995,7/18/2014,5,1,1
6728,2014,7,18,19,70,57,63,30.21,10,6.9,SE,Scattered Clouds,140,26908650026,244.039998,7/18/2014,5,1,1
6729,2014,7,18,2,68,55.9,65,30.1,10,5.8,WNW,Scattered Clouds,290,26908650026,115.999999,7/18/2014,5,1,0
6730,2014,7,18,20,69.1,57,65,30.22,10,4.6,SSE,Scattered Clouds,150,26908650026,233.669992,7/18/2014,5,1,0
6731,2014,7,18,21,69.1,57.9,68,30.23,10,5.8,South,Scattered Clouds,180,26908650026,142.539998,7/18/2014,5,1,0
6732,2014,7,18,22,69.1,59,70,30.22,10,8.1,SSW,Scattered Clouds,210,26908650026,125.049999,7/18/2014,5,1,0
6733,2014,7,18,23,66.9,60.1,79,30.23,10,6.9,SSW,Scattered Clouds,210,26908650026,122.429997,7/18/2014,5,1,0
6734,2014,7,18,3,66.9,55.9,68,30.12,10,5.8,WNW,Clear,290,26908650026,116.019999,7/18/2014,5,1,0
6735,2014,7,18,4,66,55.9,70,30.12,10,8.1,WNW,Scattered Clouds,290,26908650026,131.879998,7/18/2014,5,1,0
6736,2014,7,18,5,66,55,68,30.14,10,8.1,WNW,Scattered Clouds,300,26908650026,133.32,7/18/2014,5,1,0
6737,2014,7,18,6,66.9,55,66,30.16,10,6.9,NW,Scattered Clouds,320,26908650026,299.199991,7/18/2014,5,1,0
6738,2014,7,18,7,70,55,59,30.18,10,6.9,NNW,Scattered Clouds,330,26908650026,363.06999,7/18/2014,5,1,1
6739,2014,7,18,8,73.9,52,46,30.19,10,5.8,North,Scattered Clouds,360,26908650026,379.519989,7/18/2014,5,1,1
6740,2014,7,18,9,75.9,54,46,30.19,10,4.6,North,Scattered Clouds,10,26908650026,389.789996,7/18/2014,5,1,1
6741,2014,7,19,0,66.9,60.1,79,30.24,10,4.6,SW,Clear,220,26908650026,121.959997,7/19/2014,6,0,0
6742,2014,7,19,1,64.9,60.1,84,30.23,10,4.6,South,Clear,190,26908650026,121.729998,7/19/2014,6,0,0
6743,2014,7,19,10,70,60.1,71,30.27,10,6.9,East,Partly Cloudy,80,26908650026,324.859993,7/19/2014,6,0,1
6744,2014,7,19,11,69.1,62.1,78,30.27,10,8.1,ENE,Mostly Cloudy,60,26908650026,325.029991,7/19/2014,6,0,1
6745,2014,7,19,12,69.1,62.1,78,30.26,10,9.2,ENE,Mostly Cloudy,70,26908650026,326.679993,7/19/2014,6,0,1
6746,2014,7,19,13,68,61,78,30.25,10,6.9,East,Overcast,80,26908650026,332.859992,7/19/2014,6,0,1
6747,2014,7,19,14,69.1,62.1,78,30.25,10,10.4,ENE,Overcast,70,26908650026,251.139997,7/19/2014,6,0,1
6748,2014,7,19,15,66.9,62.1,84,30.23,10,12.7,ENE,Overcast,70,26908650026,242.579992,7/19/2014,6,0,1
6749,2014,7,19,16,66,62.1,87,30.24,10,8.1,East,Overcast,80,26908650026,244.549996,7/19/2014,6,0,1
6750,2014,7,19,17,64.9,62.1,90,30.24,9,8.1,East,Overcast,80,26908650026,225.169994,7/19/2014,6,0,1
6751,2014,7,19,18,64,61,90,30.24,8,3.5,ENE,Overcast,70,26908650026,221.909995,7/19/2014,6,0,1
6752,2014,7,19,19,66,59,78,30.23,10,4.6,ESE,Overcast,110,26908650026,220.369994,7/19/2014,6,0,1
6753,2014,7,19,2,64.9,61,87,30.23,10,3.5,SSW,Clear,210,26908650026,121.869997,7/19/2014,6,0,0
6754,2014,7,19,20,66,59,78,30.23,10,3.5,NE,Overcast,40,26908650026,218.149999,7/19/2014,6,0,0
6755,2014,7,19,21,64,57.9,80,30.23,10,5.8,ENE,Overcast,70,26908650026,131.949997,7/19/2014,6,0,0
6756,2014,7,19,22,62.6,59,88,30.22,10,4.6,East,Overcast,80,26908650026,118.5,7/19/2014,6,0,0
6757,2014,7,19,23,63,59,87,30.22,10,3.5,East,Mostly Cloudy,100,26908650026,120.249997,7/19/2014,6,0,0
6758,2014,7,19,3,66,62.1,87,30.24,10,5.8,SSW,Clear,210,26908650026,121.719998,7/19/2014,6,0,0
6759,2014,7,19,4,63,60.1,90,30.25,10,3.5,South,Mostly Cloudy,190,26908650026,122.349999,7/19/2014,6,0,0
6760,2014,7,19,5,64,60.1,87,30.25,10,0,North,Scattered Clouds,0,26908650026,122.579997,7/19/2014,6,0,0
6761,2014,7,19,6,66.9,61,81,30.26,10,0,North,Scattered Clouds,0,26908650026,121.509998,7/19/2014,6,0,0
6762,2014,7,19,7,66.9,62.1,84,30.26,10,0,North,Mostly Cloudy,0,26908650026,258.869995,7/19/2014,6,0,1
6763,2014,7,19,8,71.1,62.1,73,30.27,10,0,North,Mostly Cloudy,0,26908650026,302.049993,7/19/2014,6,0,1
6764,2014,7,19,9,69.1,61,75,30.27,9,5.8,ESE,Mostly Cloudy,120,26908650026,318.119995,7/19/2014,6,0,1
6765,2014,7,2,0,75,64.9,71,29.82,10,13.8,SSW,Scattered Clouds,210,26908650026,93.64,7/2/2014,3,1,0
6766,2014,7,2,1,75,64.9,71,29.83,10,13.8,SW,Scattered Clouds,220,26908650026,93.61,7/2/2014,3,1,0
6767,2014,7,2,10,84.9,72,65,29.88,10,15,South,Clear,190,26908650026,430.079988,7/2/2014,3,1,1
6768,2014,7,2,11,88,72,59,29.89,10,17.3,South,Partly Cloudy,190,26908650026,530.299989,7/2/2014,3,1,1
6769,2014,7,2,12,89.1,72,57,29.88,10,16.1,South,Scattered Clouds,190,26908650026,582.339975,7/2/2014,3,1,1
6770,2014,7,2,13,90,72,55,29.86,10,23,South,Partly Cloudy,190,26908650026,537.009995,7/2/2014,3,1,1
6771,2014,7,2,14,91,72,53,29.86,10,21.9,South,Partly Cloudy,190,26908650026,557.779994,7/2/2014,3,1,1
6772,2014,7,2,15,89.1,71.1,55,29.85,10,21.9,South,Scattered Clouds,190,26908650026,341.699994,7/2/2014,3,1,1
6773,2014,7,2,16,87.1,71.1,59,29.86,10,17.3,SSW,Mostly Cloudy,210,26908650026,419.679991,7/2/2014,3,1,1
6774,2014,7,2,17,87.1,71.1,59,29.89,10,15,SW,Mostly Cloudy,220,26908650026,482.339984,7/2/2014,3,1,1
6775,2014,7,2,18,84.9,70,61,29.92,10,19.6,SW,Mostly Cloudy,220,26908650026,356.759991,7/2/2014,3,1,1
6776,2014,7,2,19,81,70,69,29.92,10,12.7,South,Mostly Cloudy,190,26908650026,321.979991,7/2/2014,3,1,1
6777,2014,7,2,2,73.9,66,76,29.85,10,16.1,SW,Scattered Clouds,220,26908650026,94.15,7/2/2014,3,1,0
6778,2014,7,2,20,79,70,74,29.89,10,12.7,South,Mostly Cloudy,180,26908650026,317.349996,7/2/2014,3,1,0
6779,2014,7,2,21,77,70,79,29.9,10,12.7,SSW,Light Rain,200,26908650026,121.129997,7/2/2014,3,1,0
6780,2014,7,2,22,77,70,79,29.9,10,12.7,SSW,Scattered Clouds,200,26908650026,97.319999,7/2/2014,3,1,0
6781,2014,7,2,23,77,70,79,29.91,10,13.8,SW,Scattered Clouds,220,26908650026,92.63,7/2/2014,3,1,0
6782,2014,7,2,3,73.9,66,76,29.85,10,15,SW,Clear,220,26908650026,94.1,7/2/2014,3,1,0
6783,2014,7,2,4,73,66.9,81,29.86,10,12.7,SW,Clear,220,26908650026,94.199999,7/2/2014,3,1,0
6784,2014,7,2,5,73,66.9,81,29.87,10,12.7,SSW,Mostly Cloudy,210,26908650026,94.56,7/2/2014,3,1,0
6785,2014,7,2,6,75,68,79,29.88,10,12.7,SSW,Scattered Clouds,210,26908650026,248.289997,7/2/2014,3,1,0
6786,2014,7,2,7,77,69.1,76,29.89,10,9.2,SSW,Mostly Cloudy,200,26908650026,390.579996,7/2/2014,3,1,1
6787,2014,7,2,8,81,70,69,29.88,10,13.8,SSW,Partly Cloudy,200,26908650026,531.969986,7/2/2014,3,1,1
6788,2014,7,2,9,82,71.1,69,29.88,10,13.8,South,Scattered Clouds,190,26908650026,528.529987,7/2/2014,3,1,1
6789,2014,7,20,0,64,57.9,80,30.22,10,3.5,ENE,Overcast,60,26908650026,119.189999,7/20/2014,0,0,0
6790,2014,7,20,1,64,57.9,80,30.21,10,4.6,NNE,Overcast,30,26908650026,119.229999,7/20/2014,0,0,0
6791,2014,7,20,10,69.1,57,65,30.22,10,6.9,NE,Overcast,40,26908650026,167.869995,7/20/2014,0,0,1
6792,2014,7,20,11,71.1,55,57,30.2,10,9.2,NE,Mostly Cloudy,50,26908650026,169.649994,7/20/2014,0,0,1
6793,2014,7,20,12,70,59,68,30.19,10,9.2,ENE,Mostly Cloudy,60,26908650026,169.619995,7/20/2014,0,0,1
6794,2014,7,20,13,70,59,68,30.18,10,10.4,ENE,Mostly Cloudy,70,26908650026,169.729998,7/20/2014,0,0,1
6795,2014,7,20,14,71.1,60.1,68,30.17,10,11.5,ENE,Mostly Cloudy,70,26908650026,146.959999,7/20/2014,0,0,1
6796,2014,7,20,15,70,63,78,30.17,10,12.7,ENE,Overcast,70,26908650026,145.159996,7/20/2014,0,0,1
6797,2014,7,20,16,68,63,84,30.16,10,11.5,ENE,Overcast,70,26908650026,148.199998,7/20/2014,0,0,1
6798,2014,7,20,17,66.9,62.1,84,30.15,10,11.5,ENE,Mostly Cloudy,70,26908650026,149.919998,7/20/2014,0,0,1
6799,2014,7,20,18,66.9,62.1,84,30.16,10,10.4,ENE,Mostly Cloudy,60,26908650026,148.779997,7/20/2014,0,0,1
6800,2014,7,20,19,66,62.1,87,30.16,10,10.4,NE,Mostly Cloudy,50,26908650026,147.139999,7/20/2014,0,0,1
6801,2014,7,20,2,62.1,57.9,86,30.2,10,4.6,East,Mostly Cloudy,80,26908650026,119.429995,7/20/2014,0,0,0
6802,2014,7,20,20,64.9,62.1,90,30.17,10,6.9,NNE,Scattered Clouds,30,26908650026,127.089998,7/20/2014,0,0,0
6803,2014,7,20,21,64,61,90,30.17,10,6.9,ENE,Overcast,60,26908650026,117.859998,7/20/2014,0,0,0
6804,2014,7,20,22,64,61,90,30.18,10,4.6,ENE,Overcast,70,26908650026,117.399998,7/20/2014,0,0,0
6805,2014,7,20,23,62.1,60.1,93,30.17,10,3.5,East,Scattered Clouds,90,26908650026,117.939997,7/20/2014,0,0,0
6806,2014,7,20,3,61,57,87,30.19,10,0,North,Mostly Cloudy,0,26908650026,120.239999,7/20/2014,0,0,0
6807,2014,7,20,4,62.1,55.9,80,30.19,10,4.6,North,Mostly Cloudy,10,26908650026,120.129997,7/20/2014,0,0,0
6808,2014,7,20,5,62.1,55.9,80,30.19,10,3.5,North,Mostly Cloudy,360,26908650026,118.599997,7/20/2014,0,0,0
6809,2014,7,20,6,64.9,57,75,30.2,10,4.6,NNE,Mostly Cloudy,20,26908650026,115.859997,7/20/2014,0,0,0
6810,2014,7,20,7,66,57,73,30.21,10,5.8,NE,Overcast,40,26908650026,129.029997,7/20/2014,0,0,1
6811,2014,7,20,8,66.9,57,70,30.22,10,6.9,ENE,Overcast,60,26908650026,139.689998,7/20/2014,0,0,1
6812,2014,7,20,9,66.9,55.9,68,30.22,10,6.9,NE,Overcast,50,26908650026,166.409995,7/20/2014,0,0,1
6813,2014,7,21,0,62.1,59,90,30.17,10,0,North,Scattered Clouds,0,26908650026,119.499999,7/21/2014,1,1,0
6814,2014,7,21,1,63,59,87,30.16,10,0,North,Scattered Clouds,0,26908650026,119.499998,7/21/2014,1,1,0
6815,2014,7,21,10,70,61,73,30.21,10,6.9,ENE,Scattered Clouds,70,26908650026,449.039989,7/21/2014,1,1,1
6816,2014,7,21,11,71.1,61,70,30.2,10,5.8,ENE,Scattered Clouds,70,26908650026,496.609989,7/21/2014,1,1,1
6817,2014,7,21,12,72,60.1,66,30.19,10,9.2,East,Scattered Clouds,80,26908650026,538.429981,7/21/2014,1,1,1
6818,2014,7,21,13,71.1,61,70,30.19,10,12.7,ESE,Scattered Clouds,110,26908650026,520.649991,7/21/2014,1,1,1
6819,2014,7,21,14,70,61,73,30.18,10,11.5,ESE,Scattered Clouds,110,26908650026,499.069985,7/21/2014,1,1,1
6820,2014,7,21,15,66.9,61,81,30.18,1.5,10.4,East,Patches of Fog,90,26908650026,401.749994,7/21/2014,1,1,1
6821,2014,7,21,16,66.9,62.1,84,30.17,10,8.1,East,Scattered Clouds,100,26908650026,413.029989,7/21/2014,1,1,1
6822,2014,7,21,17,66.9,62.1,84,30.16,10,6.9,East,Partly Cloudy,80,26908650026,362.079988,7/21/2014,1,1,1
6823,2014,7,21,18,66,61,84,30.16,10,4.6,ENE,Partly Cloudy,70,26908650026,293.849996,7/21/2014,1,1,1
6824,2014,7,21,19,64,61,90,30.16,10,5.8,ENE,Scattered Clouds,60,26908650026,304.989994,7/21/2014,1,1,1
6825,2014,7,21,2,62.1,59,90,30.16,10,3.5,North,Partly Cloudy,360,26908650026,119.74,7/21/2014,1,1,0
6826,2014,7,21,20,63,61,93,30.17,10,3.5,ENE,Scattered Clouds,70,26908650026,293.879994,7/21/2014,1,1,0
6827,2014,7,21,22,64,61,90,30.17,10,3.5,South,Scattered Clouds,170,26908650026,118.599997,7/21/2014,1,1,0
6828,2014,7,21,3,61,60.1,97,30.15,1,6.9,NNW,Mostly Cloudy,340,26908650026,120.319998,7/21/2014,1,1,0
6829,2014,7,21,4,61,60.1,97,30.17,3,6.9,NNW,Overcast,340,26908650026,157.159999,7/21/2014,1,1,0
6830,2014,7,21,5,62.1,60.1,93,30.18,6,8.1,NNW,Overcast,340,26908650026,183.789995,7/21/2014,1,1,0
6831,2014,7,21,6,63,60.1,90,30.19,9,4.6,North,Overcast,10,26908650026,317.969993,7/21/2014,1,1,0
6832,2014,7,21,7,66.9,60.1,79,30.2,10,6.9,North,Scattered Clouds,350,26908650026,385.039992,7/21/2014,1,1,1
6833,2014,7,21,8,68,61,78,30.21,10,5.8,East,Scattered Clouds,80,26908650026,430.249988,7/21/2014,1,1,1
6834,2014,7,21,9,68,61,78,30.21,10,6.9,East,Scattered Clouds,80,26908650026,443.729984,7/21/2014,1,1,1
6835,2014,7,22,0,63,61,93,30.15,10,0,North,Scattered Clouds,0,26908650026,111.799998,7/22/2014,2,1,0
6836,2014,7,22,1,64.9,61,87,30.14,10,5.8,SSW,Scattered Clouds,200,26908650026,112.699998,7/22/2014,2,1,0
6837,2014,7,22,10,78.1,66,66,30.11,10,6.9,SE,Partly Cloudy,140,26908650026,476.84999,7/22/2014,2,1,1
6838,2014,7,22,11,81,66.9,62,30.11,10,9.2,ESE,Scattered Clouds,120,26908650026,465.669995,7/22/2014,2,1,1
6839,2014,7,22,13,78.1,66,66,30.07,10,12.7,East,Partly Cloudy,100,26908650026,446.849985,7/22/2014,2,1,1
6840,2014,7,22,14,82,68,62,30.05,10,12.7,ESE,Partly Cloudy,120,26908650026,446.56,7/22/2014,2,1,1
6841,2014,7,22,15,79,66.9,66,30.04,10,13.8,ESE,Scattered Clouds,110,26908650026,413.849995,7/22/2014,2,1,1
6842,2014,7,22,16,81,68,65,30.02,10,9.2,ESE,Overcast,110,26908650026,524.619992,7/22/2014,2,1,1
6843,2014,7,22,17,87.1,66,49,30,10,13.8,SSW,Scattered Clouds,200,26908650026,428.249989,7/22/2014,2,1,1
6844,2014,7,22,18,84,68,58,29.99,10,10.4,SSW,Scattered Clouds,200,26908650026,341.859991,7/22/2014,2,1,1
6845,2014,7,22,19,81,68,65,30,10,10.4,SSW,Scattered Clouds,200,26908650026,322.129992,7/22/2014,2,1,1
6846,2014,7,22,2,64.9,62.1,90,30.13,10,8.1,SSW,Clear,200,26908650026,112.909995,7/22/2014,2,1,0
6847,2014,7,22,20,81,66,60,30.01,10,15,SW,Partly Cloudy,220,26908650026,317.249991,7/22/2014,2,1,0
6848,2014,7,22,21,79,66.9,66,30.01,10,16.1,SW,Partly Cloudy,220,26908650026,118.129999,7/22/2014,2,1,0
6849,2014,7,22,22,77,66.9,71,30,10,12.7,SW,Partly Cloudy,220,26908650026,93.63,7/22/2014,2,1,0
6850,2014,7,22,23,75.9,66.9,74,29.99,10,15,SW,Partly Cloudy,230,26908650026,94.04,7/22/2014,2,1,0
6851,2014,7,22,3,66,62.1,87,30.13,10,6.9,SSW,Partly Cloudy,210,26908650026,113.259995,7/22/2014,2,1,0
6852,2014,7,22,4,64.9,62.1,90,30.14,10,5.8,South,Partly Cloudy,190,26908650026,162.479996,7/22/2014,2,1,0
6853,2014,7,22,5,64.9,62.1,90,30.14,10,6.9,SSW,Scattered Clouds,200,26908650026,157.319997,7/22/2014,2,1,0
6854,2014,7,22,6,66.9,63,87,30.14,10,3.5,South,Partly Cloudy,170,26908650026,315.829991,7/22/2014,2,1,0
6855,2014,7,22,7,71.1,63,75,30.14,10,6.9,SW,Clear,230,26908650026,379.189988,7/22/2014,2,1,1
6856,2014,7,22,8,75,64,69,30.13,10,4.6,WNW,Partly Cloudy,290,26908650026,403.699986,7/22/2014,2,1,1
